"Number","Pokemon","Generation","Type.1","Type.2","Total","HP","Attack","Defense","Special.Attack","Special.Defense","Speed","Bug.egg","Ditto.egg","Dragon.egg","Fairy.egg","Field.egg","Flying.egg","Grass.egg","Human-like.egg","Amorphous.egg","Mineral.egg","Monster.egg","Water1.egg","Water2.egg","Water3.egg","Noeggs.egg"
"#582","Vanillite",5,"Ice",NA,305,36,50,50,65,60,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#583","Vanillish",5,"Ice",NA,395,51,65,65,80,75,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#584","Vanilluxe",5,"Ice",NA,535,71,95,85,110,95,79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#585","Deerling",5,"Normal","Grass",335,60,60,50,40,50,75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#586","Sawsbuck",5,"Normal","Grass",475,80,100,70,60,70,95,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#587","Emolga",5,"Electric","Flying",428,55,75,60,75,60,103,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#588","Karrablast",5,"Bug",NA,315,50,75,45,40,45,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#589","Escavalier",5,"Bug","Steel",495,70,135,105,60,105,20,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#590","Foongus",5,"Grass","Poison",294,69,55,45,55,55,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#591","Amoonguss",5,"Grass","Poison",464,114,85,70,85,80,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#592","Frillish",5,"Water","Ghost",335,55,40,50,65,85,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#593","Jellicent",5,"Water","Ghost",480,100,60,70,85,105,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#594","Alomomola",5,"Water",NA,470,165,75,80,40,45,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"#595","Joltik",5,"Bug","Electric",319,50,47,50,57,50,65,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#596","Galvantula",5,"Bug","Electric",472,70,77,60,97,60,108,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#597","Ferroseed",5,"Grass","Steel",305,44,50,91,24,86,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#598","Ferrothorn",5,"Grass","Steel",489,74,94,131,54,116,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#599","Klink",5,"Steel",NA,300,40,55,70,45,60,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#600","Klang",5,"Steel",NA,440,60,80,95,70,85,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#601","Klinklang",5,"Steel",NA,520,60,100,115,70,85,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#602","Tynamo",5,"Electric",NA,275,35,55,40,45,40,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#603","Eelektrik",5,"Electric",NA,405,65,85,70,75,70,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#604","Eelektross",5,"Electric",NA,515,85,115,80,105,80,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#605","Elgyem",5,"Psychic",NA,335,55,55,55,85,55,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#606","Beheeyem",5,"Psychic",NA,485,75,75,75,125,95,40,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#607","Litwick",5,"Ghost","Fire",275,50,30,55,65,55,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#608","Lampent",5,"Ghost","Fire",370,60,40,60,95,60,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#609","Chandelure",5,"Ghost","Fire",520,60,55,90,145,90,80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#610","Axew",5,"Dragon",NA,320,46,87,60,30,40,57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#611","Fraxure",5,"Dragon",NA,410,66,117,70,40,50,67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#612","Haxorus",5,"Dragon",NA,540,76,147,90,60,70,97,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#613","Cubchoo",5,"Ice",NA,305,55,70,40,60,40,40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#614","Beartic",5,"Ice",NA,505,95,130,80,70,80,50,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#615","Cryogonal",5,"Ice",NA,515,80,50,50,95,135,105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#616","Shelmet",5,"Bug",NA,305,50,40,85,40,65,25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#617","Accelgor",5,"Bug",NA,495,80,70,40,100,60,145,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#618","Stunfisk",5,"Ground","Electric",471,109,66,84,81,99,32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"#619","Mienfoo",5,"Fighting",NA,350,45,85,50,55,50,65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#620","Mienshao",5,"Fighting",NA,510,65,125,60,95,60,105,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#621","Druddigon",5,"Dragon",NA,485,77,120,90,60,90,48,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#622","Golett",5,"Ground","Ghost",303,59,74,50,35,50,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#623","Golurk",5,"Ground","Ghost",483,89,124,80,55,80,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#624","Pawniard",5,"Dark","Steel",340,45,85,70,40,40,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#625","Bisharp",5,"Dark","Steel",490,65,125,100,60,70,70,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#626","Bouffalant",5,"Normal",NA,490,95,110,95,40,95,55,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#627","Rufflet",5,"Normal","Flying",350,70,83,50,37,50,60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#628","Braviary",5,"Normal","Flying",510,100,123,75,57,75,80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#629","Vullaby",5,"Dark","Flying",370,70,55,75,45,65,60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#630","Mandibuzz",5,"Dark","Flying",510,110,65,105,55,95,80,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#631","Heatmor",5,"Fire",NA,484,85,97,66,105,66,65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#632","Durant",5,"Bug","Steel",484,58,109,112,48,48,109,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#633","Deino",5,"Dark","Dragon",300,52,65,50,45,50,38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#634","Zweilous",5,"Dark","Dragon",420,72,85,70,65,70,58,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#635","Hydreigon",5,"Dark","Dragon",600,92,105,90,125,90,98,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#636","Larvesta",5,"Bug","Fire",360,55,85,55,50,55,60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#637","Volcarona",5,"Bug","Fire",550,85,60,65,135,105,100,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#638","Cobalion",5,"Steel","Fighting",580,91,90,129,90,72,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#639","Terrakion",5,"Rock","Fighting",580,91,129,90,72,90,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#640","Virizion",5,"Grass","Fighting",580,91,90,72,90,129,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#641","Tornadus",5,"Flying",NA,580,79,115,70,125,80,111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#642","Thundurus",5,"Electric","Flying",580,79,115,70,125,80,111,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#643","Reshiram",5,"Dragon","Fire",680,100,120,100,150,120,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#644","Zekrom",5,"Dragon","Electric",680,100,150,120,120,100,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#645","Landorus",5,"Ground","Flying",600,89,125,90,115,80,101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#646","Kyurem",5,"Dragon","Ice",660,125,130,90,130,90,95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#647","Keldeo",5,"Water","Fighting",580,91,72,90,129,90,108,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#648","Meloetta",5,"Normal","Psychic",600,100,77,77,128,128,90,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#649","Genesect",5,"Bug","Steel",600,71,120,95,120,95,99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#650","Chespin",6,"Grass",NA,313,56,61,65,48,45,38,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#651","Quilladin",6,"Grass",NA,405,61,78,95,56,58,57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#652","Chesnaught",6,"Grass","Fighting",530,88,107,122,74,75,64,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#653","Fennekin",6,"Fire",NA,307,40,45,40,62,60,60,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#654","Braixen",6,"Fire",NA,409,59,59,58,90,70,73,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#655","Delphox",6,"Fire","Psychic",534,75,69,72,114,100,104,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#656","Froakie",6,"Water",NA,314,41,56,40,62,44,71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"#657","Frogadier",6,"Water",NA,405,54,63,52,83,56,97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"#658","Greninja",6,"Water","Dark",530,72,95,67,103,71,122,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"#659","Bunnelby",6,"Normal",NA,237,38,36,38,32,36,57,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#660","Diggersby",6,"Normal","Ground",423,85,56,77,50,77,78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#661","Fletchling",6,"Normal","Flying",278,45,50,43,40,38,62,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#662","Fletchinder",6,"Fire","Flying",382,62,73,55,56,52,84,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#663","Talonflame",6,"Fire","Flying",499,78,81,71,74,69,126,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#664","Scatterbug",6,"Bug",NA,200,38,35,40,27,25,35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#665","Spewpa",6,"Bug",NA,213,45,22,60,27,30,29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#666","Vivillon",6,"Bug","Flying",411,80,52,50,90,50,89,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#667","Litleo",6,"Fire","Normal",369,62,50,58,73,54,72,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#668","Pyroar",6,"Fire","Normal",507,86,68,72,109,66,106,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#669","Flabébé",6,"Fairy",NA,303,44,38,39,61,79,42,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#670","Floette",6,"Fairy",NA,371,54,45,47,75,98,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#670","Floette",6,"Fairy",NA,551,74,65,67,125,128,92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"#671","Florges",6,"Fairy",NA,552,78,65,68,112,154,75,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#672","Skiddo",6,"Grass",NA,350,66,65,48,62,57,52,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#673","Gogoat",6,"Grass",NA,531,123,100,62,97,81,68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#674","Pancham",6,"Fighting",NA,348,67,82,62,46,48,43,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#675","Pangoro",6,"Fighting","Dark",495,95,124,78,69,71,58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#676","Furfrou",6,"Normal",NA,472,75,80,60,65,90,102,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#677","Espurr",6,"Psychic",NA,355,62,48,54,63,60,68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#678","Meowstic",6,"Psychic",NA,466,74,48,76,83,81,104,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#679","Honedge",6,"Steel","Ghost",325,45,80,100,35,37,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#680","Doublade",6,"Steel","Ghost",448,59,110,150,45,49,35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#681","Aegislash",6,"Steel","Ghost",520,60,50,150,50,150,60,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#682","Spritzee",6,"Fairy",NA,341,78,52,60,63,65,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#683","Aromatisse",6,"Fairy",NA,462,101,72,72,99,89,29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#684","Swirlix",6,"Fairy",NA,341,62,48,66,59,57,49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#685","Slurpuff",6,"Fairy",NA,480,82,80,86,85,75,72,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#686","Inkay",6,"Dark","Psychic",288,53,54,53,37,46,45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"#687","Malamar",6,"Dark","Psychic",482,86,92,88,68,75,73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
"#688","Binacle",6,"Rock","Water",306,42,52,67,39,56,50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"#689","Barbaracle",6,"Rock","Water",500,72,105,115,54,86,68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"#690","Skrelp",6,"Poison","Water",320,50,60,60,60,60,30,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"#691","Dragalge",6,"Poison","Dragon",494,65,75,90,97,123,44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"#692","Clauncher",6,"Water",NA,330,50,53,62,58,63,44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"#693","Clawitzer",6,"Water",NA,500,71,73,88,120,89,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"#694","Helioptile",6,"Electric","Normal",289,44,38,33,61,43,70,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#695","Heliolisk",6,"Electric","Normal",481,62,55,52,109,94,109,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#696","Tyrunt",6,"Rock","Dragon",362,58,89,77,45,45,48,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#697","Tyrantrum",6,"Rock","Dragon",521,82,121,119,69,59,71,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#698","Amaura",6,"Rock","Ice",362,77,59,50,67,63,46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#699","Aurorus",6,"Rock","Ice",521,123,77,72,99,92,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"#700","Sylveon",6,"Fairy",NA,525,95,65,65,110,130,60,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#701","Hawlucha",6,"Fighting","Flying",500,78,92,75,74,63,118,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#702","Dedenne",6,"Electric","Fairy",431,67,58,57,81,67,101,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#703","Carbink",6,"Rock","Fairy",500,50,50,150,50,150,50,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"#704","Goomy",6,"Dragon",NA,300,45,50,35,55,75,40,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"#705","Sliggoo",6,"Dragon",NA,452,68,75,53,83,113,60,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
